  84.51253800    3.54385614    -0.03622427    0.04785822     781.58815988        7.49322700     12.28335192     -0.05586469    0.06693546     791.25327678         10.20890800     17.25259533     -0.05539448    0.04659174    790.18048373          7.79476600     46.82974598     -0.03498184    0.00888697    818.98696294  
   50.43098700    3.54388528    -0.14406324    -0.03533203     781.58705405        5.25948500     12.28304904     -0.04360358    0.03297928     791.25378444         7.83349800     17.25194767     -0.04825303    0.01740740    790.18140428          14.82419400     46.82893489     -0.08711888    -0.06118289    818.98788180  
   1.20776000    3.54391830    0.06747439    0.15758409     781.58730255        7.12312700     12.28235391     -0.06200936    -0.00589437     791.25308392         9.54744100     17.25166914     -0.06157796    -0.01389766    790.18052852          13.55201700     46.82913848     -0.10766488    -0.08435922    818.98629999  
   310.21119800    3.54387422    -0.05593650    0.03854194     781.58781830        7.51950900     12.28625796     -0.01905813    0.02532475     791.25711714         10.12220700     17.25436804     -0.02600412    0.01231954    790.18185572          13.04161600     46.83424586     0.03233448    -0.11357759    818.99446761  
   2.49272900    3.54387001    -0.04011255    -0.02524280     781.58752827        7.43356700     12.28257517     -0.10470543    0.09969571     791.25267164         9.76199200     17.25080471     -0.09584742    0.07417048    790.18085293          22.86972000     46.82924001     -0.03453972    -0.02255942    818.98909074  
   95.71622700    3.54388091    -0.06788435    0.14417336     781.58678081        7.95832500     12.28404699     -0.03549372    0.04788330     791.25520156         10.00984200     17.25153086     -0.03929367    0.03116711    790.18185617          19.12735900     46.83059867     -0.00844969    -0.04662092    818.98965527  
   178.97098500    3.54387816    -0.01286253    0.06781813     781.58586814        6.13843100     12.28468231     -0.01748915    0.03365538     791.25533433         9.70218200     17.25304364     -0.02554510    0.01886547    790.18240446          13.11842600     46.83080062     -0.06584706    -0.09763535    818.98910732  
   20.69912000    3.54392109    -0.16070306    -0.14638485     781.58640676        8.95645000     12.28186783     -0.11046550    0.07213264     791.25252713         9.89845400     17.25190246     -0.10168137    0.05215860    790.18014985          2.68198900     46.82940765     -0.09191825    0.11991341    818.99047773  
   10.21366800    3.54389177    -0.01685658    0.05384328     781.58938121        9.27518900     12.28189496     0.06363592    -0.09824808     791.25165255         10.77938900     17.25217390     0.04444132    -0.08821735    790.18163317          14.09438200     46.83297047     -0.12911773    -0.04724122    818.99102591  
   305.95782700    3.54387293    -0.04979302    0.03378772     781.58823050        9.18636300     12.28594104     -0.02306143    0.01612077     791.25631227         12.45459800     17.25565175     -0.02808486    0.00521011    790.18310263          1.24086600     46.83237282     0.01714932    -0.04675376    818.99146820  
   18.83702900    3.54388635    -0.04022697    0.14650498     781.58757834        7.36289700     12.28246553     -0.05044910    0.01393315     791.25330179         10.47169000     17.25094976     -0.05236258    0.00338168    790.18073301          21.48730800     46.83038372     -0.00354115    -0.08537774    818.99214573  
   17.81988600    3.54387446    -0.15797980    -0.05440728     781.58948802        7.70330000     12.28272699     -0.01581402    0.04690204     791.25220263         9.02571600     17.25174218     -0.02319352    0.02965351    790.18072594          15.05155200     46.82872448     -0.08290650    -0.02421184    818.98953646  
   73.77423100    3.54386067    -0.23792110    -0.06056241     781.58676318        8.28021200     12.28390142     -0.04595505    -0.03098873     791.25356778         10.04312500     17.25298850     -0.04815955    -0.03368261    790.18266255          22.72768300     46.82975615     -0.06315221    -0.07208960    818.98964780  
   33.75023300    3.54386319    -0.14356218    0.01434205     781.58752413        8.27748600     12.28312113     -0.01629847    0.05325983     791.25379600         10.09844600     17.25053162     -0.02265456    0.03493857    790.17915914          55.20682900     46.82908990     -0.05067598    0.03032024    818.98962516  
   7.18527300    3.54389731    0.09634470    -0.15111048     781.58924376        5.79693200     12.28189440     0.03180736    0.07770909     791.25218532         8.43642600     17.24927405     0.01542666    0.05395050    790.18205252          18.16564200     46.83409766     0.06726989    -0.16971235    818.99269269  
   118.31699800    3.54386820    0.00324715    0.04262096     781.58605135        8.66079000     12.28342520     -0.03406194    0.03587596     791.25370277         12.00586100     17.25288804     -0.03682983    0.02179527    790.18167239          11.68541900     46.83241015     0.00320331    -0.09581648    818.99174936  
   125.50333500    3.54386919    0.10403449    0.01531227     781.58820620        8.99277400     12.28355438     -0.03328129    0.01276910     791.25216864         11.45860500     17.25229761     -0.03610302    0.00310827    790.18011320          63.31567400     46.83012135     -0.01036393    -0.01046903    818.98975213  
   46.69314500    3.54387067    -0.05589661    0.00514401     781.58722920        8.79740400     12.28290028     -0.10897857    0.10049918     791.25181000         9.71502400     17.25133836     -0.09743420    0.07544959    790.18049723          25.45045100     46.82971324     0.00287246    0.02143934    818.98837247  
   106.12696700    3.54386913    -0.03562754    0.10661372     781.58952505        9.21009500     12.28405267     -0.02299260    0.08372806     791.25338332         12.09321300     17.25232335     -0.02635058    0.06121685    790.18164673          9.82089600     46.83263078     -0.03571020    -0.12255971    818.99363573  
   1.39210200    3.54389765    -0.04865652    0.13081696     781.58725774        9.20660500     12.28239059     -0.08022823    0.03578495     791.25203799         11.11420200     17.25083577     -0.07521647    0.02185607    790.18073060          38.89228000     46.82930814     -0.03593555    -0.03264267    818.98883660  
   144.75779400    3.54387244    0.02865435    0.03153750     781.58863716        8.01346300     12.28385602     -0.01217960    0.03968454     791.25339321         10.92812900     17.25328253     -0.01904821    0.02453324    790.18234132          9.38523000     46.83311420     -0.19165497    0.02875236    818.99264100  
   31.98660500    3.54386325    -0.09236283    0.03631208     781.58775774        7.85547800     12.28271138     -0.09263382    -0.02155599     791.25332181         9.52946100     17.25000476     -0.08806135    -0.02657455    790.17785884          57.52593900     46.83009367     -0.03188127    -0.08788339    818.99089557  
   43.80347100    3.54386596    0.15036636    0.02360113     781.58681200        7.72921200     12.28322861     -0.00481107    0.06027507     791.25426202         10.00442400     17.25154850     -0.01388847    0.04009608    790.17969330          23.87551400     46.82975585     0.03925787    -0.00439459    818.99020445  
   4.50039600    3.54387885    0.08964346    0.02563994     781.58628905        6.66527300     12.28252605     -0.04863997    0.06759723     791.25256762         10.00756400     17.25117839     -0.04921557    0.04757302    790.18078012          16.95141200     46.82906714     -0.02803220    -0.03139289    818.98795674  
   35.86282400    3.54385859    -0.16993606    0.09281378     781.58738933        7.71402400     12.28361109     0.03221506    0.06599225     791.25265418         10.33714300     17.25107618     0.01769141    0.04562046    790.18037653          21.11199500     46.82983469     0.03632201    0.03410503    818.98810489  
   33.82891200    3.54387158    -0.00985031    0.07646833     781.58869726        8.10992500     12.28272645     -0.04611305    0.07170106     791.25232332         10.92319200     17.24984086     -0.04660168    0.05063748    790.17974739          40.35172500     46.83109385     -0.01141598    -0.08274320    818.99061317  
   33.29834300    3.54387224    -0.18922378    0.12512729     781.58645603        7.77087900     12.28359892     0.01533685    0.06339179     791.25383769         10.21381400     17.25188665     0.00305655    0.04317333    790.18032290          1.70515400     46.82967897     0.10845093    0.03616294    818.99104891  
   66.66868300    3.54386690    -0.05405423    0.08194699     781.58815993        7.04725700     12.28369017     -0.00816274    0.09702408     791.25320999         10.35144400     17.25126859     -0.01559168    0.07135274    790.18234831          23.61597200     46.83039925     0.01055568    -0.02048032    818.98786545  
   54.70217700    3.54388362    -0.08421575    -0.03333961     781.58771758        7.30511000     12.28299019     0.01906780    0.03666612     791.25315464         9.76492600     17.25213847     0.00555118    0.02090142    790.18014306          11.83418700     46.82973390     -0.01391473    0.00694453    818.99022487  
   66.98783700    3.54388710    -0.06179672    -0.01749710     781.58567477        7.51421600     12.28256859     0.00324442    0.03307742     791.25151011         9.17436900     17.24998490     -0.00774605    0.01932700    790.18073040          27.05055800     46.83365166     0.05505844    -0.15477191    818.99094616  
   0.03938400    3.54385814    -0.01526961    -0.01012109     781.58737981        8.97228600     12.28227415     -0.04919257    0.06043492     791.25236504         11.74023900     17.25162840     -0.04908953    0.04236873    790.18031450          9.58638300     46.82946545     -0.02836346    -0.03452406    818.99042701  
   405.64903000    3.54388541    -0.05207665    0.03091157     781.58793236        8.34191600     12.28716626     -0.03152797    0.01768092     791.25784973         10.86284900     17.25658080     -0.03598618    0.00672880    790.18408004          14.39253100     46.83169605     -0.05500562    0.02531865    818.99353718  
   2.03984100    3.54385723    -0.09943209    0.31715061     781.58661973        6.68224100     12.28258536     0.05943406    0.08868655     791.25268171         10.05221800     17.25126549     0.03897693    0.06376773    790.18181397          6.77676300     46.83032113     0.01209810    -0.09742744    818.98905061  
   50.23745500    3.54388472    -0.08446234    -0.10110386     781.58960081        7.91840200     12.28235822     0.00793226    -0.00614884     791.25367929         11.93502700     17.25295396     -0.00372861    -0.01333337    790.18204098          2.07258100     46.83013945     0.07518034    -0.03137693    818.99079178  
   115.70384600    3.54387776    0.02463274    -0.04013363     781.58707914        6.63593100     12.28348033     -0.02485061    0.02542188     791.25388016         9.78106900     17.25347406     -0.03044594    0.01201651    790.18257674          11.37461200     46.82966777     -0.03340245    -0.01563940    818.99092322  
   7.03416900    3.54388050    -0.09521123    0.28784709     781.58724129        7.49299100     12.28271993     -0.06542493    0.09384716     791.25331875         9.86610200     17.25091615     -0.06270013    0.06919807    790.18128519          25.11619400     46.82867380     -0.06116650    -0.03142125    818.98918761  
   97.76863200    3.54389299    -0.03225376    0.09968005     781.58797618        6.79729300     12.28361584     -0.03662948    0.03565769     791.25307314         9.46044000     17.25265300     -0.04080603    0.02157217    790.18268835          1.68361700     46.82917540     -0.11665244    -0.01356993    818.98871187  
   76.98318000    3.54389947    -0.00542628    0.02675231     781.58725784        7.62885500     12.28304885     0.03420221    -0.07748258     791.25270401         8.89834100     17.25317278     0.01718276    -0.07150146    790.18062390          2.07112200     46.82919412     0.11075394    -0.02171250    818.98930714  
   108.74873000    3.54388035    0.10547687    0.10081166     781.58857840        6.89023600     12.28332321     0.00949116    0.03734482     791.25301714         9.59797000     17.25074719     -0.00275651    0.02174938    790.17903888          24.26049700     46.83341422     0.01262114    -0.15145515    818.99320859  
   17.82736600    3.54387766    0.04360678    0.02831296     781.58580324        7.65182100     12.28255223     0.00204165    0.07825174     791.25276574         10.61106600     17.25110062     -0.00807486    0.05613454    790.18133595          15.71819900     46.83063986     0.04097133    -0.05334669    818.99037326  
