  54.51500400    781.92853444    2.15491555    -0.08124373    0.05294381        4.32228100    785.81144584     5.85951598     -0.05313611    0.00850905        3.11498100    786.54164756     8.13244282     -0.06172308    0.00077441 
   2.40161800    781.92959459    2.15490033    -0.09511300    -0.01254476        0.05309400    785.81189809     5.85951414     0.09448179    -0.02893200        4.27762600    786.53948467     8.13124699     0.08494164    -0.02203560 
   10.80166600    781.92984650    2.15490895    -0.02300969    0.09319040        4.36800200    785.81045024     5.85919891     0.05655488    -0.01507712        5.72818800    786.54026753     8.13220898     0.04667379    -0.01701872 
   20.69788300    781.92910324    2.15491717    -0.07967000    0.04120820        2.38360700    785.81229244     5.85968910     -0.10641951    0.00173547        4.08588600    786.53990504     8.13145307     -0.09114170    0.01747334 
   43.41303500    781.92889168    2.15490854    -0.03326653    -0.06087098        1.02299500    785.81292472     5.85973585     0.03386449    -0.02106827        4.55559200    786.54141214     8.13176869     0.02870049    -0.00865878 
   0.90559500    781.92884725    2.15491172    -0.08238483    0.03014063        1.19568300    785.81177605     5.85942848     -0.07120032    0.07040396        5.06202700    786.54044306     8.13139872     -0.05047848    0.05449611 
   0.08638100    781.92918137    2.15490487    -0.07130598    0.04443096        2.62044800    785.81119666     5.85927066     0.05267477    0.04162488        6.84033500    786.54049435     8.13158582     0.05095638    0.03992948 
   2.49079700    781.92847582    2.15489536    -0.01133654    -0.11663369        5.62241500    785.81151140     5.85951386     -0.01542639    -0.08433393        5.91198800    786.54108455     8.13179002     -0.00527668    -0.06982638 
   58.18771200    781.92929688    2.15490837    0.01686976    -0.00790293        1.30821100    785.81258893     5.86000520     0.04135259    0.03162309        3.15284100    786.53983628     8.13169037     0.03978266    0.04048165 
   4.90063200    781.92929073    2.15490853    -0.05246914    -0.01856271        1.76641700    785.81268375     5.85983957     -0.01263747    -0.08443907        2.38985200    786.54024421     8.13139394     -0.00777739    -0.05455624 
   62.13984600    781.92914209    2.15491163    -0.01581646    -0.00658991        3.23497900    785.81214502     5.85954292     -0.01477154    0.04221630        4.49505100    786.54120995     8.13228575     -0.01073100    0.02277528 
   34.00345200    781.92833892    2.15490248    -0.05940069    0.00349000        3.30005400    785.81191826     5.85994334     0.00584747    -0.09457387        2.95190200    786.54136711     8.13203833     0.01013709    -0.08171241 
   18.15650900    781.92921421    2.15491920    -0.10474987    0.11906343        4.47855000    785.81172608     5.85945452     -0.02958979    0.02520707        5.54134700    786.54135931     8.13189029     -0.02548168    0.03313138 
   33.56018600    781.92928129    2.15489049    -0.00004351    -0.01965416        3.07656700    785.81235259     5.86021363     0.09269947    -0.12501039        4.06769600    786.54236342     8.13225648     0.07068479    -0.09602581 
   5.19707000    781.92846798    2.15490858    -0.11923597    -0.00259672        2.39215800    785.81302636     5.85980658     0.04562388    0.03930454        2.29521300    786.54013553     8.13154301     0.03683741    0.05363357 
   27.58881100    781.92930185    2.15490669    -0.05673626    -0.07829539        2.14853200    785.81370840     5.86040039     0.07410468    -0.05678437        0.74180900    786.53984173     8.13143414     0.05426298    -0.00145121 
   11.99784700    781.92915533    2.15491323    0.05960057    -0.03582083        5.85213400    785.81156652     5.85934388     -0.01597149    0.06639901        3.97154100    786.54267294     8.13263413     -0.01301747    0.04330455 
   71.81395700    781.92940093    2.15491544    -0.05720453    0.06804695        3.77903600    785.81198863     5.85984913     -0.07674911    0.00504628        3.39663800    786.54076505     8.13203682     -0.06386733    -0.00195126 
   72.10784000    781.92952183    2.15491228    -0.05104438    0.00473717        3.88765700    785.81229657     5.85989687     -0.00704233    0.00448073        3.17054800    786.54186564     8.13227075     -0.00749787    0.01122334 
   27.65399800    781.92895114    2.15491061    -0.08913628    -0.03921683        0.49497300    785.81243364     5.85968391     -0.06745386    0.08988184        1.98920500    786.54051368     8.13138578     -0.06664620    0.09123516 
   8.31809400    781.92895832    2.15491420    -0.11350080    0.00915487        0.42812800    785.81189628     5.85947839     -0.09612881    0.02799785        3.84052100    786.54045468     8.13131199     -0.07543524    0.01488995 
   1.49706800    781.92903385    2.15491452    0.16255747    -0.03092568        1.84916700    785.81138918     5.85939483     0.05817664    0.07529876        4.46815500    786.54150050     8.13152129     0.04655068    0.07324890 
   16.73535300    781.92925831    2.15490345    -0.03381904    0.03981310        0.31264300    785.81167655     5.85965295     0.02302062    -0.03543624        5.15248400    786.53938717     8.13136543     0.03039425    -0.02697339 
   4.07499800    781.92903962    2.15490708    -0.03758332    -0.04358890        1.36292600    785.81224182     5.85967258     -0.00202132    -0.05326194        4.37876700    786.53936351     8.13136570     0.00719094    -0.03944746 
   16.16447500    781.92827802    2.15491064    0.00201228    0.10793843        4.15642600    785.81246581     5.85990004     0.08881641    0.07049164        2.76586600    786.53931625     8.13149883     0.06822678    0.09195154 
   35.19975300    781.92879899    2.15491050    -0.08640688    -0.07443715        2.73550800    785.81172453     5.85965304     -0.05882537    -0.09295633        3.84273100    786.54103330     8.13198348     -0.05107391    -0.08177185 
   8.83662600    781.92905627    2.15491040    -0.07994150    0.17002729        0.73325900    785.81223914     5.85981563     0.00101258    0.03383091        3.39660600    786.54095143     8.13130935     0.01320342    0.04265187 
   0.08421700    781.92969075    2.15491107    0.04158969    0.18410945        2.22214500    785.81091602     5.85916473     0.02081785    -0.06174286        6.27127100    786.54031513     8.13162234     0.01634165    -0.05430956 
   2.39547100    781.92916001    2.15492265    -0.01408446    -0.09515966        4.05437200    785.81187366     5.85954546     -0.03542495    0.07650040        2.51076800    786.54193104     8.13213414     -0.04536037    0.07972433 
   24.58675100    781.92917598    2.15489412    0.10498239    -0.11547869        6.09848100    785.81217094     5.85957258     0.04955540    -0.03650505        4.52415300    786.54212391     8.13268419     0.03869490    -0.03470861 
   35.91530600    781.93001409    2.15490734    -0.05673152    -0.10392543        0.55351500    785.81167652     5.85924029     -0.00345801    -0.02460703        4.40429500    786.54019865     8.13165568     -0.01384594    -0.02926584 
   0.64345400    781.92905714    2.15489333    0.11527639    -0.08926072        2.42875400    785.81220049     5.85973125     0.01446494    -0.12507263        1.51136500    786.54093184     8.13174729     -0.00103334    -0.11459848 
   21.15812100    781.92948986    2.15490605    -0.01505548    0.02837793        6.02748300    785.81106504     5.85936903     0.02649667    -0.00075541        5.06285200    786.54235590     8.13263642     0.01607853    -0.00225732 
   18.28682400    781.92953644    2.15490950    -0.00339977    0.14524220        1.38519100    785.81173654     5.85975838     0.11546014    -0.00019791        1.45054400    786.54008889     8.13171294     0.08849237    -0.00529742 
   32.59721100    781.92889202    2.15490647    -0.09946577    -0.06805490        0.19213900    785.81235062     5.85959127     -0.02523737    -0.00702150        3.77853100    786.54009851     8.13151537     -0.00454781    -0.00769834 
   4.40073500    781.92883229    2.15489918    0.08763025    -0.08156070        2.36884800    785.81154599     5.85924282     0.13060447    -0.02549879        5.79635800    786.54146530     8.13168434     0.11391899    -0.02053119 
   3.09313500    781.92924050    2.15490226    -0.03937089    -0.06674800        2.13634100    785.81228818     5.85987233     0.04774722    -0.08643624        2.41692400    786.53992501     8.13134739     0.05878114    -0.07052842 
   23.57540000    781.92849980    2.15491363    -0.00366978    0.02000282        6.09076700    785.81161647     5.85945055     0.03176499    0.09759631        4.17015600    786.54160593     8.13265180     0.02661177    0.08194137 
   31.80126200    781.92943925    2.15490406    -0.09772914    -0.05119403        1.83399300    785.81278012     5.85986892     0.01556145    -0.02655229        3.09724000    786.54201052     8.13175107     0.02164226    -0.01617443 
   8.55549400    781.92932221    2.15491128    0.06619821    0.04441554        1.89193700    785.81217050     5.85967788     -0.06846890    -0.13626166        2.93476600    786.54031372     8.13149942     -0.06791936    -0.11289427 
   10.97715800    781.92911594    2.15491059    -0.07619649    -0.01835477        6.03121800    785.81163898     5.85938052     0.01801641    -0.00047637        4.40232600    786.54200428     8.13257858     0.01583955    -0.00877977 
   3.17919900    781.92884577    2.15490851    -0.06914473    -0.03530553        5.37262700    785.81145401     5.85927375     0.02358330    -0.03439621        5.89833700    786.54141108     8.13215100     0.02137987    -0.03070478 
   10.70001600    781.92928497    2.15490970    -0.07386833    0.06558701        1.47829600    785.81172217     5.85955590     -0.01462034    -0.07919746        2.80789000    786.54041557     8.13162172     -0.00935986    -0.07965811 
   10.26744100    781.92922402    2.15491230    -0.02751221    0.02055313        10.72732000    785.81190123     5.85961720     -0.01166585    -0.06614565        2.62701900    786.54285950     8.13360114     -0.01592901    -0.06873932 
   1.02100000    781.92956892    2.15492361    0.04770829    0.10809107        5.66590300    785.81136335     5.85934315     0.01362343    -0.12738983        4.47244200    786.54280537     8.13228476     0.00133872    -0.10088110 
   57.59185800    781.92845182    2.15491111    -0.08886164    0.02881011        2.44688500    785.81163488     5.85949719     -0.01935646    0.02533119        4.05137500    786.54164675     8.13216146     -0.02235754    0.01096865 
   5.19964200    781.92942467    2.15489732    -0.07489149    -0.08939331        0.17978000    785.81253197     5.85963938     0.10593791    0.00813040        3.25294100    786.53944577     8.13132940     0.09282172    0.01316430 
   3.68627700    781.92974559    2.15490165    -0.02593779    0.03160217        0.58403700    785.81092219     5.85916669     0.08465393    0.02926228        6.77585000    786.53890554     8.13136554     0.08423836    0.01877511 
   44.50682800    781.92913304    2.15491533    -0.08996014    0.03482780        1.86962800    785.81236476     5.85970625     -0.09227718    0.03185396        4.61876800    786.53990432     8.13148516     -0.07543747    0.04023233 
   47.62534600    781.92886038    2.15490563    0.02329586    -0.05535563        0.93969700    785.81296593     5.85974821     0.07971757    -0.01831045        4.82733900    786.54146046     8.13177892     0.06281709    -0.00339029 
   16.79793500    781.92905182    2.15491221    -0.06256524    0.03095754        1.98531400    785.81185852     5.85960144     -0.08906455    0.03120132        3.37492100    786.54066864     8.13163494     -0.06358136    0.01069914 
   2.94611500    781.92938639    2.15489742    -0.10089039    -0.06504376        1.74156500    785.81117632     5.85912425     0.07349527    0.03731395        7.97282000    786.54084928     8.13153804     0.07350712    0.03033594 
   1.28302400    781.92854964    2.15489677    0.00592020    -0.09853492        4.95942500    785.81174409     5.85953894     -0.01480769    -0.07477072        5.79669900    786.54118367     8.13165562     -0.00621362    -0.05746817 
   49.04647800    781.92914935    2.15490646    0.02313885    -0.00281962        1.83221600    785.81234472     5.85992831     0.04507809    0.03256293        4.40443900    786.53990128     8.13163082     0.04319548    0.04377287 
   4.95660100    781.92965222    2.15490735    -0.02094755    0.04418792        2.21011800    785.81236022     5.85979591     0.03217976    -0.07248737        2.89765600    786.54024988     8.13141701     0.02652797    -0.03896373 
   85.71206100    781.92940013    2.15491173    -0.01164374    -0.01545504        4.27505900    785.81242977     5.85976745     -0.01150647    0.02067674        4.03410100    786.54167267     8.13262955     -0.01490285    0.01094578 
   31.91593800    781.92856746    2.15490329    -0.08552144    0.00739236        2.69212600    785.81189569     5.85996212     -0.00817689    -0.12925879        2.95827400    786.54144117     8.13201521     -0.00398781    -0.11164360 
   31.67281100    781.92923129    2.15491349    -0.11858532    0.04298669        3.29150200    785.81211136     5.85952869     -0.05031030    0.03539835        6.07571900    786.54130874     8.13173344     -0.03918265    0.04093927 
   34.27793900    781.92929186    2.15489089    0.02454231    -0.03850442        2.86111700    785.81264839     5.86027183     0.09710030    -0.12988997        3.90571700    786.54238084     8.13218796     0.07523879    -0.09709702 
   5.09209100    781.92853555    2.15490841    -0.02263603    -0.05380349        0.95804500    785.81287305     5.85983504     0.08846256    -0.02550051        1.79084700    786.53962245     8.13136904     0.06979838    0.00107809 
   48.07943500    781.92926288    2.15490747    -0.01729512    -0.05365353        3.17110300    785.81349238     5.86038964     0.05627740    -0.04050019        0.81281600    786.54030668     8.13181278     0.03450036    0.00543504 
   10.31714100    781.92929783    2.15491538    0.03496339    0.04739039        4.82343500    785.81119200     5.85914067     0.06747550    0.12086500        5.12617400    786.54239321     8.13239397     0.06148222    0.09409976 
   77.78466500    781.92932607    2.15491541    -0.05345780    0.06426372        3.85127200    785.81227367     5.85995701     -0.06346895    0.00265159        2.53885100    786.54112882     8.13215060     -0.05471420    -0.00246861 
   70.17127500    781.92962936    2.15491825    -0.08347493    0.04966975        5.43983900    785.81164595     5.85965936     -0.05969920    0.03504578        4.31006600    786.54234293     8.13248300     -0.05438339    0.03068632 
   25.94406100    781.92919045    2.15491212    -0.10318706    -0.02630933        1.37519600    785.81226430     5.85970194     -0.07980617    0.04767031        1.02927700    786.54034973     8.13153564     -0.07822385    0.04739657 
   4.46700800    781.92937994    2.15491528    -0.10041082    0.08440979        1.49910400    785.81138794     5.85940846     -0.04706190    0.04327421        4.25494200    786.54052750     8.13151355     -0.02478704    0.01983758 
   4.14370800    781.92889029    2.15491953    0.08168360    -0.09350078        1.21677500    785.81166919     5.85937029     0.03132611    0.13540074        3.92414200    786.54107093     8.13142601     0.01788237    0.12836124 
   34.25827700    781.92931641    2.15490794    -0.05082093    0.00798898        0.12666500    785.81273355     5.85993345     0.01120319    0.00353964        3.20820900    786.53960421     8.13148176     0.01541663    0.01901310 
   2.79195800    781.92890056    2.15490631    -0.03084198    -0.03494876        0.08063100    785.81238146     5.85962192     0.01515272    0.02507896        4.44787500    786.53942343     8.13124296     0.01851523    0.03282201 
   10.10781900    781.92853544    2.15490897    -0.01918186    0.12928903        4.55419500    785.81249865     5.85984972     0.09970557    0.06725922        2.45380000    786.53973935     8.13157615     0.08250565    0.08311292 
   45.96563100    781.92861083    2.15491007    -0.04755260    -0.03484851        4.04111900    785.81175039     5.85977954     -0.02986786    -0.07088307        4.31342400    786.54119199     8.13217055     -0.02522121    -0.05996409 
   3.15019100    781.92901668    2.15490872    -0.03568722    0.17836727        1.07949000    785.81226793     5.85984101     0.00304531    0.02179286        3.68246300    786.54060625     8.13125638     0.01724904    0.03242292 
   0.23809000    781.92980905    2.15491010    0.00755388    0.23512438        2.51326800    785.81108102     5.85923695     0.07210721    -0.05866689        5.92729900    786.54002005     8.13163500     0.06198385    -0.04808991 
   3.23823100    781.92914503    2.15492094    -0.01727752    -0.06121390        3.34054700    785.81178591     5.85955493     -0.05933031    0.11871033        2.56671100    786.54121055     8.13193619     -0.06582693    0.11673464 
   25.13519600    781.92916238    2.15489150    0.09628329    -0.12909675        6.02202500    785.81232216     5.85960455     0.05744481    -0.04629988        4.22756500    786.54236849     8.13270630     0.04104648    -0.03812486 
   38.26859700    781.93000750    2.15490821    -0.04500627    -0.11583700        0.23588800    785.81186687     5.85929938     -0.00311728    -0.02779597        3.97474200    786.53964712     8.13160810     -0.01404490    -0.02857457 
   1.32739900    781.92908827    2.15489312    0.10039829    -0.06978290        2.43059200    785.81211053     5.85973794     0.00148842    -0.17688648        1.67429100    786.54097304     8.13176979     -0.01270782    -0.16048270 
   19.19354300    781.92931700    2.15491337    -0.06131245    0.04341292        5.27723200    785.81123998     5.85933376     -0.04874874    0.04253338        5.28178500    786.54274598     8.13238827     -0.05141612    0.04150655 
   18.49119400    781.92953644    2.15491298    -0.10354528    0.15121215        2.43435100    785.81158760     5.85963290     0.09508637    0.04925290        2.87181400    786.54078924     8.13201926     0.07343494    0.03343173 
   38.73869900    781.92892636    2.15490675    -0.08892196    -0.08703751        0.97810500    785.81227588     5.85962423     -0.01409090    -0.02564829        3.89887100    786.54058596     8.13168965     0.00237541    -0.02219833 
   5.57685700    781.92892213    2.15489768    0.13142760    -0.05752455        1.82637000    785.81154787     5.85922682     0.15997737    -0.04408857        6.55531100    786.54132457     8.13158681     0.13871186    -0.03159433 
