     6.20207400    809.03990485     36.85923617     -0.03819110    0.00741664        14.14521800    822.99787812     49.40978476     -0.03495360    0.00130342 
      4.81225900    809.03764961     36.85630578     -0.01520492    -0.23261828        13.90514100    822.99746724     49.41029329     -0.01527602    -0.20438237 
      5.81374200    809.04551000     36.86330538     0.03285033    0.12941881        15.65447000    822.99567528     49.40792091     0.02707665    0.10678911 
      5.53977400    809.03969530     36.85777078     -0.07136052    -0.03895467        11.38598700    822.99966271     49.41062236     -0.06292929    -0.03755908 
      7.05034900    809.04269409     36.86068120     0.11273417    -0.03426178        17.08683800    822.99680682     49.40755562     0.09425056    -0.03548731 
      6.52086500    809.04595408     36.86571228     -0.06540939    0.16029962        18.25180000    822.99629354     49.40789903     -0.05843221    0.13209346 
      6.00488300    809.03941645     36.85755024     0.00227368    -0.10781013        13.66750100    822.99846877     49.40985315     0.00000748    -0.09750376 
      5.25155000    809.03790450     36.85726642     -0.03964921    -0.10631155        15.96110100    822.99791941     49.41045125     -0.03644912    -0.09640157 
      6.18828500    809.03995744     36.86073260     0.04923078    0.02578825        16.04645000    822.99826968     49.40857379     0.04011184    0.01688075 
      7.05181400    809.03731636     36.85518099     -0.10435367    -0.13948337        19.02630300    823.00071260     49.41167612     -0.09395182    -0.12629096 
      6.50810500    809.04105893     36.86071944     -0.00075399    0.01655121        18.88307500    822.99883701     49.40919888     -0.00373545    0.00786609 
      6.21191700    809.04018857     36.85982894     -0.00861863    -0.01017937        16.66132800    822.99791788     49.40952441     -0.00997581    -0.01432112 
      5.63232600    809.03632430     36.85801166     0.09228393    -0.19804144        15.23781700    822.99756146     49.40860799     0.07605704    -0.17561693 
      5.81965400    809.04118918     36.86050044     0.07762124    -0.01549900        16.07064200    822.99712331     49.40859219     0.06484029    -0.01858101 
      6.98653600    809.03613987     36.85462879     -0.13052823    -0.15393127        16.45004700    823.00091038     49.41240526     -0.11559810    -0.13814456 
      5.59918200    809.03950420     36.85943735     0.01404204    0.00882326        12.35829500    822.99987766     49.40940328     0.01092011    0.00366664 
      5.52542200    809.03822501     36.85913057     -0.12129859    0.00667413        14.75751600    823.00003403     49.41057333     -0.10624805    0.00100296 
      5.90507600    809.03734707     36.85636844     -0.07423519    -0.11771044        15.16292500    823.00001936     49.41106792     -0.06628578    -0.10624133 
      4.69830700    809.03799925     36.85875225     -0.11799459    0.02777901        11.72169600    822.99971594     49.41070073     -0.10299661    0.01994477 
      4.04025100    809.03734636     36.85861724     0.01582103    -0.04024441        12.27196900    822.99862862     49.41002095     0.01290640    -0.03799316 
      5.59607800    809.04267133     36.85892478     -0.10701541    -0.00691416        17.85739900    822.99782009     49.41071100     -0.09476736    -0.01179748 
      6.56316500    809.04494189     36.86388512     -0.08011523    0.09592127        19.82898200    822.99567530     49.40882950     -0.07148527    0.07616734 
      5.42074500    809.04369306     36.85894400     -0.00560754    0.00504442        13.04772300    822.99795434     49.40991397     -0.00649892    -0.00024775 
      5.03725100    809.04656330     36.85916500     0.06760935    0.01997153        10.29010300    822.99652052     49.40905354     0.05774225    0.01362839 
      5.38819900    809.04422463     36.85987917     0.00542971    0.00360175        15.36624300    822.99668732     49.40956698     0.00297828    -0.00192578 
      5.85149900    809.03947816     36.85742924     -0.03290404    -0.08621029        12.16128500    822.99860959     49.41043055     -0.02975477    -0.07846510 
      6.03736300    809.04110019     36.85820649     -0.06253533    -0.03615091        12.74631800    822.99844062     49.41043292     -0.05536451    -0.03555438 
      6.79761200    809.03775952     36.85622610     -0.02172617    -0.14195563        15.05514600    822.99865708     49.41062349     -0.02193840    -0.12780638 
      6.46189900    809.04278532     36.86018205     -0.05842846    0.02973447        15.34698300    822.99674408     49.40957133     -0.05230227    0.02034920 
      4.93814400    809.03825952     36.86002394     0.00282308    0.05000536        13.41833900    822.99752554     49.40962314     0.00084679    0.03857303 
      6.78854600    809.04142161     36.85985491     0.13411284    -0.09516895        14.76432000    822.99674342     49.40734526     0.11291355    -0.08733578 
      4.74427000    809.02891879     36.85618813     -0.04770802    -0.13648244        16.60619100    822.99999438     49.41087490     -0.04420007    -0.12235890 
      4.96927000    809.03473974     36.85853982     -0.04253193    -0.02891928        13.39003500    822.99994527     49.41019806     -0.03798450    -0.02886868 
      6.07910500    809.04103561     36.85768984     -0.01201626    -0.07129618        12.80478100    822.99825472     49.41005108     -0.01208375    -0.06598724 
      5.69533700    809.03920774     36.86113180     0.04958432    0.02349950        15.55015500    822.99618869     49.40855711     0.04137101    0.01557097 
      5.33691800    809.04590738     36.86303390     -0.10445622    0.12141743        14.13394200    822.99654678     49.40898968     -0.09103479    0.10037405 
      5.16420500    809.04033920     36.85864280     -0.06520897    0.00490131        11.28559200    822.99924087     49.41019726     -0.05718466    0.00055192 
      5.63811100    809.04836788     36.86212616     0.08504609    0.06880291        15.83997200    822.99578550     49.40794288     0.07197035    0.05449153 
      5.26682500    809.03954487     36.86101773     0.06356391    0.04461990        13.77877500    822.99700578     49.40851421     0.05380334    0.03441045 
      7.48703200    809.04015592     36.85943961     -0.09769641    -0.01065517        18.75388100    822.99802962     49.41026421     -0.08737071    -0.01583125 
      4.71191600    809.03710753     36.85681977     -0.02868399    -0.11089913        10.61138400    822.99918540     49.41078084     -0.02629549    -0.09918219 
      5.15159000    809.04064266     36.86020215     0.01667674    0.00809084        16.47686600    822.99822827     49.40939897     0.01237545    0.00192989 
      5.21920400    809.03732052     36.85752058     0.02964885    -0.19388555        17.67376200    822.99731859     49.40954415     0.02217951    -0.17218402 
      4.83239800    809.03868767     36.85951756     -0.00419123    -0.02739493        16.05563000    822.99748321     49.40977752     -0.00556477    -0.02843414 
      5.81998800    809.04465156     36.85810310     0.04907232    -0.11062572        14.06590100    822.99856704     49.40943235     0.03995289    -0.10009957 
      5.16796400    809.03938082     36.85939177     -0.02679358    -0.01091849        16.33013100    822.99832104     49.41005105     -0.02537440    -0.01466633 
      5.88617200    809.04055219     36.85998927     -0.06627651    0.02440249        15.52989200    822.99891377     49.41009010     -0.05938814    0.01564401 
      5.72097400    809.03664750     36.85670018     -0.10423236    -0.06964450        11.57396300    823.00108249     49.41159997     -0.09173832    -0.06440462 
      5.14301300    809.03703824     36.85995958     -0.01564262    -0.00355852        16.92421900    822.99767852     49.40985003     -0.01584458    -0.00830899 
      4.92771500    809.04607531     36.86293404     0.07688183    0.09835363        16.00564000    822.99625304     49.40841447     0.06499675    0.08005810 
      5.74457200    809.03757798     36.85935172     -0.08693691    -0.00267266        16.19657600    822.99872610     49.41039240     -0.07722953    -0.00768062 
      5.15965000    809.03556481     36.85922223     -0.03029535    0.01767148        13.05440000    822.99850613     49.40981855     -0.02760496    0.01102779 
      6.21609900    809.03927881     36.85826018     -0.04901066    -0.04759934        15.38371300    822.99962494     49.41041963     -0.04477274    -0.04634638 
      5.95868100    809.03453159     36.85782301     -0.01522013    -0.08705752        18.44068900    822.99916591     49.41012778     -0.01634688    -0.08079221 
      6.68804500    809.04140597     36.85877133     -0.02018756    -0.04141324        15.31852500    822.99861418     49.40971257     -0.01979145    -0.04099434 
      6.36823200    809.04145349     36.85860899     -0.06647224    -0.01329037        12.94256500    822.99946882     49.41028760     -0.05916431    -0.01633023 
      5.41293400    809.04154785     36.86160252     -0.01776411    0.05173567        16.16825800    822.99697497     49.40918255     -0.01688808    0.03977950 
      5.05640800    809.03808131     36.86174613     0.10814066    0.03910593        14.66173600    822.99692810     49.40817804     0.09205631    0.02956401 
      5.33963700    809.04625814     36.85953979     0.03407041    0.01530853        11.35751900    822.99722539     49.40908902     0.02870228    0.00951491 
      5.87106300    809.03801953     36.85859517     0.01427293    -0.08168282        15.92672700    822.99867784     49.40982271     0.00970585    -0.07556906 
      4.44114100    809.03510998     36.86005406     0.01003295    0.02322358        13.83255300    822.99801817     49.40970741     0.00739258    0.01620755 
      8.19371900    809.04051471     36.85767659     -0.03798140    -0.07970308        18.92989300    822.99849799     49.41010449     -0.03695652    -0.07553405 
      5.13463000    809.03436120     36.85945190     0.01589578    -0.05516246        17.40830400    822.99826644     49.40969801     0.01138631    -0.05259795 
      7.37170000    809.03985410     36.85815311     0.00813528    -0.07176757        14.18581000    822.99748248     49.40961072     0.00435106    -0.06736646 
      6.81681000    809.04080684     36.86045311     0.07177644    0.00411304        14.61483300    822.99784318     49.40816920     0.05997048    -0.00157778 
      5.12399800    809.04425414     36.86330684     -0.06119339    0.09955967        17.41989300    822.99717880     49.40915834     -0.05451574    0.08051278 
