     7.01158800    785.75571057     10.33795982     0.05490247    0.18842894        6.02709000    782.78178139     13.28927112     0.05138038    0.17632302 
      4.43805800    785.75571613     10.33846316     -0.00717108    -0.05778510        3.71018400    782.78128183     13.28834371     -0.00121784    -0.03788078 
      3.44144300    785.75489332     10.33867056     -0.02013031    0.00938569        3.04475700    782.78134244     13.28790336     -0.01330534    0.02330942 
      4.84091500    785.75645403     10.33844071     -0.12235264    0.00327486        4.06201400    782.78089348     13.28852907     -0.10251619    0.01442437 
      5.40859400    785.75275758     10.33832020     0.11108940    -0.00616832        4.72745800    782.78303174     13.28835382     0.10190945    0.00530283 
      4.09015400    785.75307292     10.33850470     -0.08139911    0.02084090        3.91702000    782.78180671     13.28825032     -0.06703553    0.03118299 
      5.93205300    785.75449425     10.33815165     -0.04896265    -0.03946079        5.25772900    782.78049775     13.28878192     -0.03853661    -0.02305711 
      5.81753600    785.75543895     10.33810867     -0.06065540    0.15967786        5.18637000    782.78039172     13.28931378     -0.05144257    0.15110751 
      7.78822200    785.75510812     10.33779316     -0.03547661    -0.03603452        6.66578000    782.77997593     13.28944660     -0.02699296    -0.02192176 
      3.71727000    785.75426377     10.33861582     -0.04655938    -0.01685978        3.15950700    782.78179614     13.28813273     -0.03586631    -0.00076914 
      6.43147600    785.75410081     10.33806920     -0.04558873    0.09526250        5.43168600    782.78456897     13.28924766     -0.03715140    0.09401980 
      5.16822800    785.75475462     10.33838294     0.02714721    0.02236994        4.22153500    782.78306642     13.28858333     0.02817844    0.03129913 
      5.43745700    785.75645928     10.33826263     0.04862571    -0.00018037        4.81608800    782.78026073     13.28851788     0.04677450    0.01097936 
      3.13032600    785.75434617     10.33863579     0.02124899    0.07968779        2.94632800    782.78241891     13.28800080     0.02293662    0.08475753 
      3.08257600    785.75500733     10.33876163     0.10415914    -0.06179983        2.70465300    782.78238947     13.28773942     0.09622080    -0.03918146 
      2.67975300    785.75428389     10.33882029     0.03929663    0.02874555        2.28164400    782.78302736     13.28774027     0.03985478    0.04121066 
      4.44281800    785.75598406     10.33850874     -0.10411617    0.04193749        3.88477500    782.78166505     13.28839621     -0.08739110    0.04934897 
      5.54459600    785.75457619     10.33824978     0.03712523    0.16153650        4.65361900    782.78342774     13.28888236     0.03617530    0.15329851 
      7.57399800    785.75600087     10.33805028     -0.02689610    0.02729005        5.90462300    782.78163021     13.28943724     -0.01975155    0.03337883 
      4.20708700    785.75600797     10.33858672     -0.14377268    -0.05392243        3.47569800    782.78280151     13.28835084     -0.11975468    -0.03436528 
      4.18884200    785.75458514     10.33847572     -0.09920224    0.10480566        3.62818500    782.78368684     13.28854787     -0.08358612    0.10413743 
      4.71169500    785.75286836     10.33836564     0.00934185    -0.08140494        4.03563800    782.78567663     13.28848536     0.01345653    -0.05913867 
      3.59300900    785.75405223     10.33857492     -0.07873406    -0.03741772        3.32119900    782.78065437     13.28804958     -0.06375672    -0.01841233 
      2.36925300    785.75071760     10.33877034     0.02317894    -0.06959582        2.23048000    782.78126620     13.28765154     0.02691306    -0.04426565 
      3.32806800    785.75259507     10.33860960     -0.10145258    -0.02433009        3.11964300    782.78153915     13.28799565     -0.08322406    -0.00692090 
      4.12436200    785.75496012     10.33845669     0.07474279    -0.01904894        3.79177400    782.78043022     13.28823988     0.07030948    -0.00449566 
      4.69255600    785.75372515     10.33831343     -0.03447761    0.00618835        4.56782000    782.78034349     13.28848513     -0.02595238    0.01729713 
      3.20242900    785.75339925     10.33865684     0.09887705    -0.19709937        2.75759500    782.78283537     13.28782669     0.09189610    -0.15678452 
      5.39691800    785.75372081     10.33813216     -0.09326427    -0.08537979        5.26971400    782.77775085     13.28872302     -0.07610295    -0.06341942 
      7.56807000    785.75509731     10.33782676     0.02465811    -0.04057041        6.75108800    782.77869362     13.28926867     0.02546385    -0.02604358 
      7.57112500    785.75415733     10.33788998     0.10549560    0.14347658        6.77455000    782.77945874     13.28917205     0.09689462    0.13578772 
      4.33528400    785.75391344     10.33844405     0.06463449    0.06894642        3.89691000    782.78170347     13.28825757     0.06082814    0.07310792 
      2.43237600    785.75455982     10.33884974     -0.14573139    0.08185339        2.09456500    782.78063751     13.28775775     -0.12370170    0.08822382 
      3.30262300    785.75221944     10.33859332     -0.02211652    -0.06036353        3.09610900    782.78401557     13.28793078     -0.01363077    -0.03815813 
      5.26087700    785.75338417     10.33831158     0.05700925    0.02056369        4.63670000    782.78266899     13.28853247     0.05403810    0.02974016 
      5.48026300    785.75296388     10.33823212     -0.01335702    0.02093465        4.83124100    782.78273470     13.28868807     -0.00763647    0.02992742 
      4.59638300    785.75586779     10.33838942     -0.01763371    -0.03484799        3.99372800    782.78238275     13.28843981     -0.01089909    -0.01803295 
      8.36084000    785.75555327     10.33767410     -0.05258779    0.13406203        7.25072300    782.77925695     13.29008951     -0.04434404    0.12646580 
      4.77335400    785.75791036     10.33821975     -0.04925986    -0.18512720        3.93481400    782.78412298     13.28860695     -0.03703354    -0.14830187 
      5.21929300    785.75372129     10.33819948     0.12815036    -0.05932987        5.12099000    782.77977620     13.28832447     0.11627359    -0.04132671 
      6.89355000    785.75674261     10.33804345     -0.06068160    0.01920218        5.80927600    782.78085943     13.28926569     -0.04932147    0.02658364 
      6.28558600    785.75363935     10.33803194     0.01628823    -0.02453059        5.79736100    782.78198601     13.28884639     0.01816451    -0.01075851 
      3.26825400    785.75290542     10.33867982     0.01256883    0.04989237        3.04994300    782.78229011     13.28794340     0.01574769    0.05823638 
      2.16947600    785.75462477     10.33894093     -0.12399495    -0.02693826        1.97483000    782.78216420     13.28754240     -0.10219829    -0.00554658 
      4.82759500    785.75405621     10.33816930     -0.04465786    -0.14123805        4.42358300    782.78093666     13.28860836     -0.03337545    -0.11088106 
      6.97191400    785.75646920     10.33797477     -0.00212679    0.03472330        6.15676400    782.78112275     13.28921259     0.00173369    0.04037243 
      2.23519100    785.75268658     10.33887235     0.01998734    -0.02418424        2.14399300    782.78330436     13.28752220     0.02341394    -0.00352165 
      4.58592400    785.75483046     10.33839901     0.03706043    0.00441829        3.96096500    782.77987066     13.28841244     0.03727242    0.01545580 
      3.69074300    785.75443732     10.33854165     -0.03645513    -0.01055052        3.28910500    782.77956083     13.28815071     -0.02717975    0.00448388 
      5.94056800    785.75570982     10.33816773     0.02903876    0.13837151        5.10180300    782.78032897     13.28893465     0.02863067    0.13260381 
      4.43451200    785.75740398     10.33850220     -0.05602520    0.06128355        3.63470600    782.78085317     13.28847110     -0.04530694    0.06606424 
      6.93284200    785.75289632     10.33795592     0.08042302    0.04025091        6.58286000    782.78019939     13.28891028     0.07449650    0.04531906 
      6.98191300    785.75684229     10.33815681     -0.06820205    0.03037255        5.32762800    782.78341953     13.28927977     -0.05595641    0.03657655 
      5.01310800    785.75388333     10.33829951     -0.03560851    -0.00847853        4.51720900    782.78212703     13.28861289     -0.02669425    0.00426578 
      5.32263600    785.75409153     10.33817399     -0.12816400    -0.09715741        4.76138600    782.78018349     13.28872743     -0.10584079    -0.07349361 
      6.30223500    785.75430063     10.33817620     0.09048184    0.04871460        5.27259800    782.78094787     13.28877104     0.08377389    0.05259934 
      5.05770100    785.75468311     10.33833827     -0.02784996    -0.01202137        4.48444000    782.78232422     13.28859107     -0.01986733    0.00110017 
      3.20517900    785.75195988     10.33851769     -0.00187836    -0.13827686        3.20205100    782.77858563     13.28797226     0.00455120    -0.10611869 
      4.25872000    785.75181936     10.33854395     0.14103148    0.01046702        3.76409400    782.78366830     13.28802530     0.12879958    0.02122910 
      8.63895100    785.75593756     10.33788238     0.10095777    0.11228657        6.99138600    782.78079778     13.28944200     0.09236704    0.10823419 
      6.81897200    785.75447368     10.33795842     0.10112292    0.08099519        6.58580000    782.78026691     13.28887897     0.09324432    0.08072084 
      7.41520000    785.75686298     10.33795208     0.03477972    -0.05714577        6.28748800    782.77852260     13.28918071     0.03429645    -0.03996537 
      4.12955500    785.75316702     10.33850394     -0.01380555    -0.04679894        3.53937500    782.78385234     13.28822353     -0.00655294    -0.02795505 
      5.63144300    785.75412345     10.33817822     -0.01376493    -0.03681777        4.87052900    782.78534251     13.28874512     -0.00737650    -0.02085096 
      3.94443100    785.75463799     10.33848248     -0.00420904    -0.14289706        3.42086200    782.78409469     13.28819462     0.00227896    -0.11069769 
      4.65612900    785.75603212     10.33846255     0.00148353    0.00758351        3.78951300    782.78465912     13.28844687     0.00595883    0.01884030 
      3.97729400    785.75382904     10.33849909     -0.06130244    -0.02918232        3.61527400    782.77998869     13.28820355     -0.04840091    -0.01269644 
      5.92214800    785.75622149     10.33799535     -0.09851875    0.15737518        5.44745900    782.78007297     13.28943451     -0.08506096    0.14800966 
      4.90695800    785.75553456     10.33837196     0.00728842    0.01326393        4.36213800    782.78216089     13.28852381     0.01052402    0.02355889 
      7.82399300    785.75308988     10.33775769     0.03312693    -0.00597029        7.34824600    782.77756856     13.28928144     0.03252291    0.00445421 
      6.73442700    785.75307082     10.33781071     -0.00621948    0.05999241        6.72562600    782.77898761     13.28919505     -0.00207657    0.06236143 
      5.69443200    785.75637914     10.33817602     0.06423679    -0.06377363        4.93170900    782.77992963     13.28862973     0.06030319    -0.04489083 
      4.10299700    785.75706393     10.33851153     0.01773530    0.03910415        3.67245400    782.78091497     13.28823676     0.01965848    0.04726630 
      4.29738600    785.75134537     10.33842656     0.03472057    -0.00734405        4.14325500    782.78331363     13.28825162     0.03455418    0.00686318 
      8.04896300    785.75744835     10.33776290     -0.02618521    -0.07262779        6.55502200    782.78193302     13.28954115     -0.01868424    -0.05377493 
      5.08497700    785.75402700     10.33826594     -0.03762327    0.03567897        4.88430200    782.78008329     13.28862821     -0.02945846    0.04309578 
      4.57020600    785.75533224     10.33844300     0.12998585    0.03781559        3.89043300    782.78337458     13.28821886     0.11886541    0.04501564 
      4.33277900    785.75340936     10.33839434     0.07664399    0.13962755        4.13518600    782.78085242     13.28831269     0.07114851    0.13529644 
      5.53500100    785.75336410     10.33821693     -0.01927793    0.00991965        4.91949400    782.78133095     13.28870336     -0.01306474    0.02008897 
      2.27359900    785.75390280     10.33888917     0.09927381    0.01372999        1.94338700    782.78457116     13.28744916     0.09163851    0.03044428 
      4.86362100    785.75228406     10.33827250     0.02264723    0.16571668        4.65217400    782.78271355     13.28862868     0.02263958    0.15798525 
      3.44217700    785.75389005     10.33857122     -0.05217630    -0.03784137        3.19559400    782.78144896     13.28802633     -0.04018899    -0.01912677 
      5.77147800    785.75593443     10.33806929     -0.08720241    0.14637579        5.09184500    782.77895987     13.28917429     -0.07477264    0.13887754 
      5.03857400    785.75319305     10.33823857     -0.01410240    -0.00456226        4.83721500    782.78256824     13.28855661     -0.00790999    0.00761722 
      2.43086600    785.75163028     10.33888519     -0.03785501    -0.06228593        2.10206200    782.78302332     13.28766850     -0.02666020    -0.03690157 
      5.92546000    785.75503488     10.33821480     -0.00452141    0.07041015        4.91126200    782.78143191     13.28892266     -0.00054092    0.07282410 
      4.25195700    785.75265246     10.33847710     0.04194203    -0.00353459        3.80418400    782.78118918     13.28824321     0.04114613    0.00998365 
      6.86916700    785.75509818     10.33801212     -0.08766539    0.01060473        6.09411600    782.77881919     13.28917928     -0.07306527    0.01907013 
      3.46567000    785.75431210     10.33862017     -0.07451850    0.11332739        2.90898600    782.78282371     13.28821162     -0.06202768    0.11364310 
      4.72608400    785.75388188     10.33831630     -0.00173584    -0.08114831        4.06868500    782.78180160     13.28844084     0.00381211    -0.05917675 
      8.31828900    785.75438496     10.33764712     0.02080182    0.05701271        7.74868900    782.77873973     13.28954881     0.02159839    0.05910751 
      4.69965400    785.75346579     10.33836503     0.10330318    -0.05177653        4.27566800    782.78083520     13.28829878     0.09494419    -0.03373022 
