  3.79027800    782.28079392    7.13351171    0.08959970    0.01239455        4.66838000    786.58687285     8.91867044     0.10783412    -0.01285178        3.47814000    780.28482431     11.89774880     0.06525311    0.01243150 
   3.99210900    782.28617548    7.13330415    0.04763809    -0.04324652        3.23081400    786.58392539     8.91859632     0.06696238    -0.06316564        3.44893200    780.27693922     11.89816370     0.03480865    -0.03212910 
   4.30693100    782.27458001    7.13323098    -0.04835776    0.15578948        3.59819800    786.58005575     8.91875150     -0.01422027    0.11977696        4.60111500    780.27911520     11.89816671     -0.04363550    0.12441865 
   3.94400900    782.28427335    7.13327087    -0.03225601    0.05088513        2.94089500    786.58197859     8.91891139     -0.00336039    0.02510486        4.48011100    780.27925173     11.89793684     -0.02904490    0.04306034 
   3.24254300    782.27353933    7.13362354    0.07822457    -0.08407668        5.08091000    786.58677489     8.91846526     0.09632009    -0.10261721        4.94040800    780.27800171     11.89830320     0.05241737    -0.06028250 
   5.14614400    782.27044108    7.13327581    -0.02173076    -0.00819015        2.20834000    786.58204934     8.91890799     0.00552370    -0.03112036        6.55512500    780.27548073     11.89806901     -0.02232896    -0.00158199 
   4.46898000    782.27843630    7.13342930    -0.04023042    0.07296706        4.02079900    786.58137291     8.91865421     -0.00738236    0.04151336        5.16715000    780.27777704     11.89779314     -0.03937119    0.06024639 
   4.50742700    782.27861865    7.13324678    0.00829963    0.07136124        3.44156400    786.58314424     8.91865372     0.03534685    0.04161563        3.51632000    780.28203758     11.89817100     0.00416036    0.05758871 
   3.86222300    782.28067333    7.13328518    -0.06627323    -0.03536655        4.20725400    786.58414763     8.91884783     -0.03391251    -0.05575833        3.24096500    780.27975484     11.89796281     -0.05746914    -0.02312938 
   4.48451500    782.28078255    7.13335416    -0.01695523    -0.10718120        2.85288100    786.58637163     8.91876257     0.00807311    -0.12232901        5.30891000    780.26929049     11.89801870     -0.01894588    -0.07904423 
   3.76966400    782.27822938    7.13343842    -0.04500680    0.14469690        4.22651800    786.58437358     8.91872125     -0.01079026    0.10895396        4.08100800    780.27673930     11.89801408     -0.04036954    0.11497334 
   3.54205600    782.27506659    7.13335151    -0.03388148    0.05510323        4.16263000    786.58619438     8.91872844     -0.00270337    0.02665678        4.30921600    780.27121183     11.89799865     -0.03260046    0.04650080 
   4.21815400    782.27934440    7.13329623    -0.05355869    0.09232812        3.14301700    786.58045612     8.91881527     -0.02106717    0.06220561        3.64890300    780.27840535     11.89802762     -0.04419390    0.07397107 
   3.63558700    782.27922156    7.13350297    -0.05842671    -0.01145400        4.51502000    786.58643323     8.91871592     -0.02571747    -0.03675656        4.97926900    780.27605643     11.89795188     -0.05578128    -0.00433927 
   4.59293000    782.28069988    7.13326717    0.01744473    -0.00694526        2.43453100    786.57930807     8.91873712     0.03972322    -0.02744638        3.65280500    780.27646776     11.89791878     0.01438172    -0.00423063 
   3.61639500    782.27873534    7.13337346    -0.03959078    0.09048219        4.20180000    786.58226069     8.91876064     -0.00702409    0.05916757        4.48841400    780.28086098     11.89807317     -0.03789717    0.07360448 
   3.92840400    782.27790221    7.13329397    0.01986522    -0.01447141        3.76931900    786.58619527     8.91885525     0.04362663    -0.03594366        3.21423400    780.27305968     11.89804379     0.01325237    -0.00819822 
   4.25423700    782.28067689    7.13336293    0.14108534    0.03879364        4.07708000    786.57752562     8.91840292     0.15439079    0.01051560        4.01688600    780.27955494     11.89839862     0.10378837    0.03298013 
   4.15599000    782.28026014    7.13346522    0.06609918    0.01818481        4.29762100    786.58373604     8.91847655     0.08743702    -0.00891133        4.38282500    780.27694285     11.89827021     0.04461467    0.01716851 
   2.77362700    782.28410099    7.13336802    -0.01059756    -0.03219954        5.26906200    786.58689173     8.91878982     0.01625146    -0.05294575        2.68525000    780.28337371     11.89810921     -0.01252357    -0.02272763 
   3.94970400    782.28386318    7.13348716    -0.02239205    0.00601905        4.18099600    786.58708676     8.91867195     0.00700131    -0.01938125        4.24150600    780.26743604     11.89790616     -0.02281950    0.00757495 
   3.99184500    782.27909101    7.13334679    -0.06002378    -0.03246747        3.21912400    786.58067812     8.91883943     -0.02959458    -0.05252786        4.11964900    780.27968766     11.89798960     -0.05056452    -0.02246219 
   4.70522000    782.27903715    7.13328835    0.03914793    -0.01880303        2.99952800    786.58585827     8.91852872     0.06074069    -0.04029227        3.12461000    780.28205851     11.89817753     0.03159331    -0.01373502 
   4.07175300    782.27613080    7.13344843    0.06399770    0.00163266        3.98313000    786.58179260     8.91843234     0.08469103    -0.02367706        5.34768300    780.27591092     11.89846816     0.04061242    0.00667729 
   3.76836100    782.27340385    7.13352014    0.01824434    0.01366287        4.66696300    786.58936023     8.91863259     0.04418806    -0.01216329        3.50288900    780.27857080     11.89806356     0.00818578    0.01422955 
   3.53625900    782.27985356    7.13328782    -0.04736243    0.03736690        4.02685000    786.58290526     8.91877929     -0.01529815    0.01034540        4.82329500    780.27274510     11.89831238     -0.04573756    0.03364985 
   3.26959600    782.27928874    7.13337955    0.01869491    0.01823449        4.07496100    786.58033774     8.91860829     0.04342217    -0.00741755        4.00110300    780.27465757     11.89840391     0.01028136    0.01648271 
   4.06840100    782.28312685    7.13313583    0.02501010    0.01935905        3.45194800    786.57695008     8.91883412     0.04815522    -0.00470856        3.62936600    780.27841879     11.89813442     0.01452012    0.01898891 
   4.53651100    782.27944871    7.13337784    0.14021064    0.04914485        5.06192300    786.59031830     8.91854664     0.15470500    0.01946218        2.83850800    780.28234518     11.89812005     0.10317821    0.04085021 
   4.32704300    782.27885624    7.13306995    0.02409286    0.11921226        2.97123400    786.57962867     8.91882332     0.04918898    0.08769530        3.94506900    780.27894228     11.89816423     0.01599878    0.09564195 
   4.73799000    782.28062794    7.13332166    0.02360902    -0.03230233        2.85270700    786.58224684     8.91855662     0.04574115    -0.05278585        3.86976400    780.28266353     11.89803745     0.01648987    -0.02316208 
   3.73493400    782.28080175    7.13342491    0.02237784    0.01419560        3.72592400    786.58506485     8.91880734     0.04598812    -0.00997791        4.23200100    780.27664396     11.89779153     0.01327361    0.01350848 
   4.09065500    782.27546243    7.13339559    0.03228895    0.04344126        4.39039500    786.58781070     8.91873862     0.05762559    0.01580141        3.65944300    780.28755842     11.89780493     0.02032463    0.03701844 
   4.78888700    782.27641694    7.13327410    -0.02674984    -0.00867929        2.75657100    786.58092331     8.91882697     0.00167495    -0.03147467        4.56602700    780.27565644     11.89806530     -0.02251461    -0.00469164 
   3.85660300    782.27852829    7.13348627    -0.01307820    0.04602511        5.50659900    786.58475741     8.91863243     0.01740643    0.01600620        3.87313900    780.28246212     11.89792510     -0.02121473    0.04004894 
   4.06479500    782.27753403    7.13357267    -0.00509483    -0.06103102        3.93187400    786.58262371     8.91845569     0.02113465    -0.08077253        3.88392100    780.27783323     11.89783915     -0.00759432    -0.04505525 
   4.07293900    782.28070102    7.13312285    0.01535264    0.03693554        4.08139800    786.58639424     8.91899371     0.04018467    0.01114584        2.91173800    780.27810328     11.89798320     0.00748724    0.03220257 
   4.17284700    782.28220561    7.13330225    0.01449893    0.10841124        3.48492200    786.58582937     8.91851583     0.04195051    0.07612909        4.35459200    780.27990420     11.89828715     0.00652584    0.08728817 
   3.98620100    782.27498676    7.13321259    0.09019073    0.05001447        3.03779800    786.58439974     8.91865577     0.10760734    0.02436849        4.61336800    780.27232972     11.89833607     0.06779977    0.04251658 
   3.60889700    782.28096386    7.13366097    -0.06176677    -0.03257432        4.44337500    786.58900291     8.91865090     -0.02916435    -0.05370005        3.71614100    780.28380208     11.89775068     -0.05401897    -0.02116083 
   4.01362400    782.28279128    7.13335036    -0.02213602    0.01946324        3.46413500    786.58486932     8.91867043     0.00605517    -0.00513363        3.29533000    780.27925116     11.89808216     -0.01922819    0.01712236 
   4.56126200    782.28107975    7.13323533    0.07773029    -0.02039016        3.00142500    786.58298670     8.91870848     0.09473838    -0.04109762        2.98536800    780.27960021     11.89797730     0.06066586    -0.01430784 
   4.76501200    782.28168706    7.13315290    0.09910568    0.05740003        2.36489100    786.58152518     8.91879866     0.11426201    0.03197794        3.27372500    780.27414577     11.89807416     0.08069837    0.04544638 
   4.24499100    782.28048676    7.13330112    0.01583444    0.02811969        3.86044000    786.58633577     8.91864896     0.04193521    0.00163461        3.55781500    780.27788744     11.89813261     0.00785861    0.02472173 
   4.40719600    782.28070669    7.13340477    -0.11476543    -0.03086202        3.07456900    786.58468623     8.91878332     -0.07802390    -0.05246064        4.96692800    780.27407616     11.89800103     -0.09500782    -0.02065992 
   4.62365300    782.28192928    7.13334484    0.06190108    -0.02502713        3.25974800    786.57987236     8.91860687     0.08077409    -0.04614922        3.43286900    780.27350311     11.89780739     0.04798490    -0.01855298 
   3.47044400    782.27371980    7.13352217    0.06822555    -0.02615785        3.99964200    786.58397352     8.91870592     0.08742155    -0.04883818        5.46013400    780.27402508     11.89796969     0.04597793    -0.01632171 
   3.40979500    782.28060997    7.13355934    0.05192309    -0.00681584        5.27709800    786.58664613     8.91854889     0.07373360    -0.03059607        2.78208200    780.27821460     11.89792893     0.03463739    -0.00207704 
   4.45261300    782.27762385    7.13334987    0.00376929    0.05976184        3.12314900    786.58155830     8.91843681     0.03087278    0.03078654        4.35890300    780.27800891     11.89830068     -0.00005337    0.04871475 
   4.59942600    782.27673976    7.13332933    0.09649098    0.11134072        3.33219800    786.58733828     8.91824630     0.11526219    0.07771813        4.12618500    780.27498376     11.89834341     0.07171851    0.08866462 
   4.20237800    782.27341716    7.13318754    0.03774992    0.17305278        3.26525800    786.58116584     8.91858064     0.06350020    0.13547711        4.94862700    780.27840456     11.89842319     0.02405599    0.13772607 
   4.54244300    782.27901167    7.13321033    -0.03209499    0.09206825        2.47577500    786.58665736     8.91893223     -0.00277057    0.06360897        3.97302300    780.28154160     11.89798905     -0.02376358    0.07327047 
   3.98883600    782.28196029    7.13351714    0.04850061    0.09023587        4.01062500    786.58548668     8.91843669     0.07156551    0.05954583        3.28067100    780.27992954     11.89789790     0.03540461    0.07222714 
